;       proxy    proxy     proxy     ESPquad   ESP       ESP       ESP       ESP       ESP       MEGS-P    MEGS-P    ESP       ESP       ESP       ESP       Lat   Lon      proxy  proxy
;---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
;END_OF_HEADER
2013 313 11 09
1748  1.93e-06  8.70e-08  8.35e-04  1.15e-03  8.82e-04  5.28e-04  9.33e-04 -1.00e+00  4.96e+01 -1.00e+00  3.92e+01  3.40e-01  1.89e-01  3.05e-01  1.65e-01 -16.7 -20.7  2.03e+03  2.14e-06
1749  1.90e-06  8.57e-08  8.35e-04  1.14e-03  8.81e-04  5.27e-04  9.34e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.41e-01  1.89e-01  3.06e-01  1.65e-01 -16.7 -20.8  2.03e+03  2.12e-06
1750  1.88e-06  8.47e-08  8.35e-04  1.14e-03  8.81e-04  5.27e-04  9.33e-04 -1.00e+00  4.95e+01  6.55e-03  3.92e+01  3.40e-01  1.88e-01  3.06e-01  1.65e-01 -16.8 -20.3  2.03e+03  2.10e-06
1751  1.84e-06  8.25e-08  8.34e-04  1.13e-03  8.81e-04  5.26e-04  9.33e-04 -1.00e+00  4.96e+01  6.53e-03  3.92e+01  3.39e-01  1.88e-01  3.07e-01  1.65e-01 -16.7 -19.7  2.03e+03  2.07e-06
1752  1.83e-06  8.17e-08  8.35e-04  1.13e-03  8.81e-04  5.26e-04  9.34e-04 -1.00e+00  4.96e+01  6.52e-03  3.92e+01  3.38e-01  1.88e-01  3.08e-01  1.65e-01 -16.7 -19.2  2.03e+03  2.06e-06
1753  1.80e-06  8.04e-08  8.34e-04  1.12e-03  8.81e-04  5.25e-04  9.32e-04 -1.00e+00  4.95e+01  6.52e-03  3.92e+01  3.39e-01  1.88e-01  3.07e-01  1.66e-01 -16.6 -19.2  2.03e+03  2.04e-06
1754  1.76e-06  7.83e-08  8.33e-04  1.11e-03  8.80e-04  5.25e-04  9.32e-04 -1.00e+00  4.95e+01  6.52e-03  3.92e+01  3.38e-01  1.88e-01  3.07e-01  1.66e-01 -16.6 -19.3  2.03e+03  2.01e-06
1755  1.72e-06  7.64e-08  8.34e-04  1.10e-03  8.80e-04  5.26e-04  9.33e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.38e-01  1.88e-01  3.07e-01  1.66e-01 -16.6 -19.1  2.03e+03  1.99e-06
1756  1.72e-06  7.62e-08  8.35e-04  1.10e-03  8.80e-04  5.26e-04  9.33e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.38e-01  1.88e-01  3.08e-01  1.66e-01 -16.6 -18.8  2.03e+03  1.98e-06
1757  1.68e-06  7.43e-08  8.35e-04  1.10e-03  8.80e-04  5.27e-04  9.34e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.38e-01  1.88e-01  3.08e-01  1.66e-01 -16.8 -18.9  2.03e+03  1.96e-06
1758  1.66e-06  7.33e-08  8.36e-04  1.09e-03  8.80e-04  5.28e-04  9.35e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.39e-01  1.88e-01  3.08e-01  1.66e-01 -16.7 -19.2  2.03e+03  1.94e-06
1759  1.64e-06  7.24e-08  8.36e-04  1.09e-03  8.80e-04  5.29e-04  9.36e-04 -1.00e+00  4.95e+01 -1.00e+00  3.93e+01  3.38e-01  1.88e-01  3.08e-01  1.66e-01 -16.7 -18.6  2.03e+03  1.93e-06
1800  1.62e-06  7.16e-08  8.37e-04  1.08e-03  8.80e-04  5.29e-04  9.36e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.37e-01  1.87e-01  3.10e-01  1.66e-01 -16.8 -17.7  2.03e+03  1.92e-06
1801  1.63e-06  7.20e-08  8.37e-04  1.08e-03  8.80e-04  5.29e-04  9.36e-04 -1.00e+00  4.95e+01 -1.00e+00  3.92e+01  3.39e-01  1.86e-01  3.10e-01  1.65e-01 -17.1 -18.3  2.03e+03  1.92e-06
1802  1.64e-06  7.27e-08  8.36e-04  1.09e-03  8.80e-04  5.29e-04  9.35e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.40e-01  1.86e-01  3.09e-01  1.64e-01 -17.2 -19.2  2.03e+03  1.93e-06
1803  1.66e-06  7.37e-08  8.35e-04  1.09e-03  8.81e-04  5.30e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.41e-01  1.86e-01  3.09e-01  1.64e-01 -17.2 -19.4  2.04e+03  1.95e-06
1804  1.68e-06  7.46e-08  8.34e-04  1.10e-03  8.81e-04  5.30e-04  9.31e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.41e-01  1.86e-01  3.09e-01  1.64e-01 -17.3 -19.4  2.04e+03  1.96e-06
1805  1.70e-06  7.57e-08  8.34e-04  1.10e-03  8.81e-04  5.30e-04  9.31e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.41e-01  1.86e-01  3.10e-01  1.64e-01 -17.4 -19.1  2.04e+03  1.98e-06
1806  1.70e-06  7.55e-08  8.35e-04  1.10e-03  8.81e-04  5.30e-04  9.32e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.41e-01  1.85e-01  3.09e-01  1.64e-01 -17.4 -19.3  2.04e+03  1.97e-06
1807  1.70e-06  7.56e-08  8.35e-04  1.10e-03  8.81e-04  5.29e-04  9.32e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.40e-01  1.86e-01  3.08e-01  1.65e-01 -17.1 -19.3  2.04e+03  1.97e-06
1808  1.65e-06  7.31e-08  8.35e-04  1.09e-03  8.81e-04  5.29e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.39e-01  1.87e-01  3.09e-01  1.65e-01 -16.9 -18.7  2.04e+03  1.94e-06
1809  1.66e-06  7.35e-08  8.36e-04  1.09e-03  8.81e-04  5.28e-04  9.34e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.39e-01  1.87e-01  3.09e-01  1.65e-01 -16.9 -19.0  2.04e+03  1.94e-06
1810  1.65e-06  7.33e-08  8.36e-04  1.09e-03  8.81e-04  5.28e-04  9.35e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.40e-01  1.88e-01  3.08e-01  1.65e-01 -16.9 -19.6  2.04e+03  1.94e-06
1811  1.64e-06  7.30e-08  8.36e-04  1.09e-03  8.81e-04  5.28e-04  9.34e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.39e-01  1.87e-01  3.08e-01  1.65e-01 -16.9 -19.1  2.04e+03  1.94e-06
1812  1.62e-06  7.16e-08  8.36e-04  1.09e-03  8.81e-04  5.28e-04  9.34e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.39e-01  1.88e-01  3.08e-01  1.66e-01 -16.8 -19.2  2.04e+03  1.92e-06
1813  1.61e-06  7.14e-08  8.36e-04  1.08e-03  8.81e-04  5.27e-04  9.36e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.38e-01  1.88e-01  3.08e-01  1.66e-01 -16.8 -18.9  2.04e+03  1.91e-06
1814  1.57e-06  6.93e-08  8.36e-04  1.07e-03  8.81e-04  5.27e-04  9.35e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.39e-01  1.88e-01  3.08e-01  1.66e-01 -16.7 -19.0  2.04e+03  1.88e-06
1815  1.57e-06  6.95e-08  8.36e-04  1.07e-03  8.81e-04  5.27e-04  9.35e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.38e-01  1.88e-01  3.08e-01  1.66e-01 -16.8 -18.8  2.04e+03  1.88e-06
1816  1.54e-06  6.78e-08  8.36e-04  1.07e-03  8.81e-04  5.28e-04  9.35e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.37e-01  1.88e-01  3.09e-01  1.66e-01 -16.6 -18.4  2.04e+03  1.86e-06
1817  1.52e-06  6.69e-08  8.36e-04  1.06e-03  8.81e-04  5.28e-04  9.34e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.38e-01  1.87e-01  3.09e-01  1.66e-01 -16.7 -18.2  2.04e+03  1.85e-06
1818  1.49e-06  6.54e-08  8.35e-04  1.06e-03  8.81e-04  5.28e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.37e-01  1.88e-01  3.08e-01  1.67e-01 -16.5 -18.0  2.04e+03  1.82e-06
1819  1.46e-06  6.41e-08  8.35e-04  1.05e-03  8.81e-04  5.28e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.35e-01  1.87e-01  3.10e-01  1.68e-01 -16.5 -17.0  2.04e+03  1.80e-06
1820  1.46e-06  6.41e-08  8.34e-04  1.05e-03  8.81e-04  5.28e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.36e-01  1.87e-01  3.09e-01  1.67e-01 -16.5 -17.4  2.04e+03  1.80e-06
1821  1.41e-06  6.18e-08  8.35e-04  1.04e-03  8.81e-04  5.28e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.92e+01  3.35e-01  1.88e-01  3.09e-01  1.67e-01 -16.4 -17.6  2.04e+03  1.77e-06
1822  1.40e-06  6.14e-08  8.35e-04  1.03e-03  8.80e-04  5.29e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.35e-01  1.88e-01  3.10e-01  1.67e-01 -16.5 -17.1  2.04e+03  1.76e-06
1823  1.38e-06  6.02e-08  8.35e-04  1.03e-03  8.80e-04  5.30e-04  9.33e-04 -1.00e+00  4.94e+01 -1.00e+00  3.93e+01  3.35e-01  1.88e-01  3.09e-01  1.68e-01 -16.3 -16.9  2.04e+03  1.74e-06
1824  1.33e-06  5.82e-08  8.35e-04  1.02e-03  8.80e-04  5.30e-04  9.33e-04 -1.00e+00  4.95e+01 -1.00e+00  3.93e+01  3.33e-01  1.88e-01  3.10e-01  1.68e-01 -16.3 -16.4  2.04e+03  1.71e-06
1825  1.34e-06  5.86e-08  8.36e-04  1.02e-03  8.80e-04  5.30e-04  9.34e-04 -1.00e+00  4.95e+01 -1.00e+00  3.93e+01  3.33e-01  1.87e-01  3.11e-01  1.69e-01 -16.3 -15.7  2.04e+03  1.72e-06
1826  1.33e-06  5.81e-08  8.36e-04  1.02e-03  8.80e-04  5.31e-04  9.34e-04 -1.00e+00  4.95e+01 -1.00e+00  3.93e+01  3.34e-01  1.87e-01  3.11e-01  1.68e-01 -16.4 -16.1  2.04e+03  1.71e-06
1827  1.35e-06  5.89e-08  8.36e-04  1.02e-03  8.80e-04  5.30e-04  9.35e-04  2.85e-03  4.95e+01 -1.00e+00  3.93e+01  3.35e-01  1.87e-01  3.11e-01  1.68e-01 -16.5 -16.4  2.04e+03  1.72e-06
1828  1.34e-06  5.84e-08  8.37e-04  1.02e-03  8.81e-04  5.30e-04  9.36e-04  6.47e-03  4.94e+01 -1.00e+00  3.93e+01  3.35e-01  1.87e-01  3.10e-01  1.68e-01 -16.4 -16.8  2.04e+03  1.71e-06
1829  1.32e-06  5.76e-08  8.37e-04  1.02e-03  8.81e-04  5.30e-04  9.36e-04  9.62e-03  4.94e+01 -1.00e+00  3.92e+01  3.33e-01  1.87e-01  3.11e-01  1.69e-01 -16.2 -15.8  2.04e+03  1.70e-06
1830  1.30e-06  5.66e-08  8.37e-04  1.01e-03  8.81e-04  5.29e-04  9.36e-04  1.23e-02  4.95e+01 -1.00e+00  3.92e+01  3.33e-01  1.87e-01  3.11e-01  1.69e-01 -16.2 -15.6  2.04e+03  1.68e-06
1831  1.29e-06  5.60e-08  8.37e-04  1.01e-03  8.81e-04  5.30e-04  9.36e-04  1.46e-02  4.95e+01 -1.00e+00  3.92e+01  3.33e-01  1.87e-01  3.10e-01  1.69e-01 -16.3 -16.1  2.04e+03  1.67e-06
1832  1.28e-06  5.56e-08  8.36e-04  1.01e-03  8.81e-04  5.30e-04  9.35e-04  1.65e-02  4.94e+01 -1.00e+00  3.92e+01  3.33e-01  1.87e-01  3.11e-01  1.68e-01 -16.4 -15.7  2.04e+03  1.67e-06
1833  1.26e-06  5.50e-08  8.37e-04  1.00e-03  8.81e-04  5.29e-04  9.35e-04  1.81e-02  4.94e+01 -1.00e+00  3.92e+01  3.32e-01  1.87e-01  3.11e-01  1.69e-01 -16.3 -15.5  2.04e+03  1.66e-06
1834  1.23e-06  5.33e-08  8.36e-04  9.96e-04  8.81e-04  5.29e-04  9.35e-04  1.93e-02  4.94e+01 -1.00e+00  3.92e+01  3.32e-01  1.87e-01  3.11e-01  1.69e-01 -16.2 -15.5  2.04e+03  1.63e-06
1835  1.21e-06  5.27e-08  8.36e-04  9.90e-04  8.81e-04  5.29e-04  9.35e-04  2.03e-02  4.94e+01 -1.00e+00  3.93e+01  3.31e-01  1.87e-01  3.12e-01  1.70e-01 -16.1 -14.7  2.04e+03  1.62e-06
1836  1.18e-06  5.13e-08  8.35e-04  9.85e-04  8.81e-04  5.29e-04  9.34e-04  2.09e-02  4.94e+01 -1.00e+00  3.92e+01  3.32e-01  1.87e-01  3.12e-01  1.70e-01 -16.2 -14.9  2.04e+03  1.60e-06
1837  1.19e-06  5.14e-08  8.35e-04  9.82e-04  8.80e-04  5.29e-04  9.33e-04  2.14e-02  4.94e+01 -1.00e+00  3.92e+01  3.31e-01  1.87e-01  3.12e-01  1.70e-01 -16.2 -14.6  2.04e+03  1.60e-06
1838  1.18e-06  5.10e-08  8.36e-04  9.81e-04  8.80e-04  5.29e-04  9.34e-04  2.16e-02  4.94e+01 -1.00e+00  3.92e+01  3.31e-01  1.86e-01  3.12e-01  1.70e-01 -16.2 -14.3  2.04e+03  1.59e-06
1839  1.17e-06  5.06e-08  8.36e-04  9.80e-04  8.80e-04  5.29e-04  9.34e-04  2.17e-02  4.94e+01 -1.00e+00  3.92e+01  3.30e-01  1.88e-01  3.12e-01  1.71e-01 -15.9 -14.4  2.04e+03  1.58e-06
1840  1.16e-06  5.04e-08  8.35e-04  9.77e-04  8.80e-04  5.29e-04  9.33e-04  2.15e-02  4.94e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.12e-01  1.72e-01 -15.9 -14.0  2.04e+03  1.58e-06
1841  1.15e-06  4.99e-08  8.35e-04  9.76e-04  8.79e-04  5.29e-04  9.33e-04  2.13e-02  4.94e+01 -1.00e+00  3.92e+01  3.30e-01  1.86e-01  3.12e-01  1.72e-01 -15.9 -13.3  2.04e+03  1.57e-06
1842  1.16e-06  5.02e-08  8.35e-04  9.76e-04  8.79e-04  5.29e-04  9.33e-04  2.09e-02  4.95e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.13e-01  1.71e-01 -16.0 -13.8  2.04e+03  1.58e-06
1843  1.16e-06  5.04e-08  8.34e-04  9.77e-04  8.78e-04  5.29e-04  9.32e-04  2.04e-02  4.94e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.12e-01  1.71e-01 -16.0 -14.1  2.04e+03  1.58e-06
1844  1.14e-06  4.95e-08  8.33e-04  9.74e-04  8.78e-04  5.29e-04  9.30e-04  1.98e-02  4.94e+01 -1.00e+00  3.93e+01  3.31e-01  1.87e-01  3.12e-01  1.71e-01 -16.0 -14.1  2.04e+03  1.56e-06
1845  1.13e-06  4.90e-08  8.34e-04  9.70e-04  8.78e-04  5.29e-04  9.31e-04  1.91e-02  4.95e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.12e-01  1.71e-01 -16.0 -14.1  2.04e+03  1.56e-06
1846  1.13e-06  4.90e-08  8.34e-04  9.70e-04  8.78e-04  5.29e-04  9.33e-04  1.83e-02  4.95e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.12e-01  1.70e-01 -16.0 -14.2  2.04e+03  1.56e-06
1847  1.11e-06  4.82e-08  8.35e-04  9.68e-04  8.78e-04  5.29e-04  9.34e-04  1.75e-02  4.95e+01 -1.00e+00  3.92e+01  3.30e-01  1.88e-01  3.11e-01  1.71e-01 -15.8 -14.3  2.04e+03  1.54e-06
1848  1.11e-06  4.80e-08  8.35e-04  9.64e-04  8.77e-04  5.27e-04  9.34e-04  1.67e-02  4.95e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.13e-01  1.71e-01 -16.0 -13.9  2.04e+03  1.54e-06
1849  1.11e-06  4.80e-08  8.35e-04  9.64e-04  8.77e-04  5.27e-04  9.34e-04  1.59e-02  4.95e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.12e-01  1.71e-01 -16.1 -14.0  2.04e+03  1.54e-06
1850  1.11e-06  4.79e-08  8.35e-04  9.65e-04  8.77e-04  5.26e-04  9.35e-04  1.50e-02  4.95e+01  6.51e-03  3.92e+01  3.30e-01  1.88e-01  3.12e-01  1.71e-01 -15.9 -14.3  2.04e+03  1.54e-06
1851  1.11e-06  4.82e-08  8.34e-04  9.65e-04  8.77e-04  5.26e-04  9.33e-04  1.41e-02  4.95e+01  6.54e-03  3.92e+01  3.29e-01  1.87e-01  3.13e-01  1.72e-01 -15.9 -13.3  2.04e+03  1.54e-06
1852  1.10e-06  4.76e-08  8.34e-04  9.63e-04  8.77e-04  5.25e-04  9.33e-04  1.32e-02  4.95e+01  6.53e-03  3.92e+01  3.29e-01  1.87e-01  3.13e-01  1.72e-01 -15.9 -13.2  2.04e+03  1.53e-06
1853  1.10e-06  4.76e-08  8.34e-04  9.60e-04  8.77e-04  5.25e-04  9.34e-04  1.24e-02  4.95e+01  6.46e-03  3.92e+01  3.29e-01  1.87e-01  3.13e-01  1.71e-01 -16.0 -13.5  2.04e+03  1.53e-06
1854  1.10e-06  4.78e-08  8.35e-04  9.60e-04  8.77e-04  5.26e-04  9.34e-04  1.15e-02  4.94e+01  6.37e-03  3.92e+01  3.29e-01  1.87e-01  3.13e-01  1.71e-01 -15.9 -13.6  2.04e+03  1.54e-06
1855  1.09e-06  4.71e-08  8.34e-04  9.59e-04  8.76e-04  5.26e-04  9.33e-04  5.93e-02  4.94e+01 -1.00e+00  3.92e+01  3.29e-01  1.87e-01  3.12e-01  1.72e-01 -15.8 -13.6  2.04e+03  1.52e-06
1856  1.11e-06  4.81e-08  8.33e-04  9.61e-04  8.76e-04  5.25e-04  9.32e-04  2.91e-01  4.94e+01 -1.00e+00  3.92e+01  3.29e-01  1.87e-01  3.11e-01  1.72e-01 -15.7 -13.7  2.04e+03  1.54e-06
1857  1.11e-06  4.82e-08  8.33e-04  9.63e-04  8.76e-04  5.25e-04  9.32e-04  2.72e-01  4.94e+01 -1.00e+00  3.92e+01  3.30e-01  1.87e-01  3.12e-01  1.72e-01 -15.8 -13.6  2.04e+03  1.54e-06
1858  1.12e-06  4.84e-08  8.33e-04  9.64e-04  8.76e-04  5.25e-04  9.33e-04  2.53e-01  4.93e+01 -1.00e+00  3.92e+01  3.29e-01  1.87e-01  3.11e-01  1.72e-01 -15.7 -13.8  2.04e+03  1.55e-06
1859  1.11e-06  4.78e-08  8.34e-04  9.64e-04  8.76e-04  5.24e-04  9.34e-04  2.34e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.86e-01  3.12e-01  1.72e-01 -15.8 -13.1  2.04e+03  1.54e-06
1900  1.09e-06  4.73e-08  8.33e-04  9.63e-04  8.75e-04  5.24e-04  9.32e-04  2.16e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.87e-01  3.12e-01  1.72e-01 -15.8 -13.4  2.04e+03  1.53e-06
1901  1.10e-06  4.77e-08  8.33e-04  9.62e-04  8.75e-04  5.23e-04  9.32e-04  1.98e-01  4.93e+01 -1.00e+00  3.93e+01  3.30e-01  1.87e-01  3.12e-01  1.72e-01 -15.9 -13.9  2.04e+03  1.54e-06
1902  1.10e-06  4.76e-08  8.33e-04  9.61e-04  8.75e-04  5.23e-04  9.32e-04  1.82e-01  4.93e+01 -1.00e+00  3.93e+01  3.30e-01  1.87e-01  3.12e-01  1.71e-01 -15.9 -13.6  2.04e+03  1.53e-06
1903  1.10e-06  4.75e-08  8.32e-04  9.60e-04  8.75e-04  5.23e-04  9.32e-04  1.65e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.87e-01  3.13e-01  1.71e-01 -16.0 -13.6  2.04e+03  1.53e-06
1904  1.09e-06  4.73e-08  8.32e-04  9.60e-04  8.75e-04  5.23e-04  9.32e-04  1.50e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.88e-01  3.12e-01  1.71e-01 -15.9 -14.1  2.04e+03  1.53e-06
1905  1.09e-06  4.71e-08  8.32e-04  9.60e-04  8.75e-04  5.23e-04  9.31e-04  1.35e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.88e-01  3.12e-01  1.71e-01 -15.9 -14.0  2.04e+03  1.52e-06
1906  1.09e-06  4.71e-08  8.32e-04  9.58e-04  8.75e-04  5.23e-04  9.31e-04  1.21e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.87e-01  3.13e-01  1.71e-01 -15.9 -13.6  2.04e+03  1.52e-06
1907  1.09e-06  4.72e-08  8.32e-04  9.58e-04  8.75e-04  5.24e-04  9.30e-04  1.07e-01  4.93e+01 -1.00e+00  3.92e+01  3.28e-01  1.87e-01  3.14e-01  1.71e-01 -16.0 -13.0  2.05e+03  1.53e-06
1908  1.09e-06  4.73e-08  8.31e-04  9.59e-04  8.75e-04  5.24e-04  9.30e-04  1.40e-01  4.93e+01 -1.00e+00  3.92e+01  3.28e-01  1.87e-01  3.13e-01  1.71e-01 -15.9 -13.3  2.05e+03  1.53e-06
1909  1.09e-06  4.74e-08  8.32e-04  9.60e-04  8.75e-04  5.24e-04  9.32e-04  3.44e-01  4.93e+01 -1.00e+00  3.92e+01  3.28e-01  1.88e-01  3.13e-01  1.72e-01 -15.7 -13.2  2.05e+03  1.53e-06
1910  1.10e-06  4.78e-08  8.33e-04  9.63e-04  8.75e-04  5.24e-04  9.33e-04  3.16e-01  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.88e-01  3.13e-01  1.73e-01 -15.5 -12.6  2.05e+03  1.54e-06
1911  1.11e-06  4.80e-08  8.33e-04  9.62e-04  8.75e-04  5.25e-04  9.32e-04  2.89e-01  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.88e-01  3.12e-01  1.73e-01 -15.6 -13.1  2.05e+03  1.54e-06
1912  1.09e-06  4.73e-08  8.33e-04  9.62e-04  8.75e-04  5.25e-04  9.32e-04  3.52e-01  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.87e-01  3.12e-01  1.73e-01 -15.7 -13.2  2.05e+03  1.53e-06
1913  1.09e-06  4.73e-08  8.33e-04  9.58e-04  8.75e-04  5.25e-04  9.32e-04  4.96e-01  4.93e+01 -1.00e+00  3.93e+01  3.29e-01  1.88e-01  3.11e-01  1.73e-01 -15.6 -13.6  2.05e+03  1.53e-06
1914  1.09e-06  4.71e-08  8.32e-04  9.58e-04  8.75e-04  5.25e-04  9.31e-04  4.55e-01  4.92e+01 -1.00e+00  3.93e+01  3.28e-01  1.88e-01  3.12e-01  1.72e-01 -15.7 -13.6  2.05e+03  1.52e-06
1915  1.08e-06  4.68e-08  8.32e-04  9.58e-04  8.75e-04  5.24e-04  9.31e-04  4.16e-01  4.92e+01 -1.00e+00  3.93e+01  3.28e-01  1.88e-01  3.12e-01  1.72e-01 -15.6 -13.2  2.05e+03  1.52e-06
1916  1.08e-06  4.70e-08  8.32e-04  9.58e-04  8.76e-04  5.24e-04  9.31e-04  3.78e-01  4.93e+01 -1.00e+00  3.94e+01  3.28e-01  1.87e-01  3.13e-01  1.72e-01 -15.7 -13.0  2.05e+03  1.52e-06
1917  1.09e-06  4.73e-08  8.32e-04  9.61e-04  8.76e-04  5.24e-04  9.31e-04  3.42e-01  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.86e-01  3.14e-01  1.72e-01 -15.9 -12.3  2.05e+03  1.53e-06
1918  1.08e-06  4.68e-08  8.33e-04  9.60e-04  8.76e-04  5.24e-04  9.32e-04  3.07e-01  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.86e-01  3.14e-01  1.72e-01 -15.9 -12.6  2.05e+03  1.52e-06
1919  1.07e-06  4.65e-08  8.33e-04  9.58e-04  8.76e-04  5.24e-04  9.33e-04  2.75e-01  4.94e+01 -1.00e+00  3.93e+01  3.28e-01  1.87e-01  3.14e-01  1.71e-01 -15.8 -13.0  2.05e+03  1.51e-06
1920  1.08e-06  4.67e-08  8.34e-04  9.57e-04  8.76e-04  5.24e-04  9.34e-04  2.44e-01  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.87e-01  3.13e-01  1.72e-01 -15.7 -12.7  2.05e+03  1.52e-06
1921  1.07e-06  4.65e-08  8.35e-04  9.57e-04  8.76e-04  5.24e-04  9.35e-04  2.15e-01  4.94e+01 -1.00e+00  3.93e+01  3.27e-01  1.88e-01  3.13e-01  1.73e-01 -15.5 -12.7  2.05e+03  1.51e-06
1922  1.07e-06  4.66e-08  8.35e-04  9.55e-04  8.76e-04  5.25e-04  9.35e-04  1.88e-01  4.94e+01 -1.00e+00  3.93e+01  3.27e-01  1.87e-01  3.14e-01  1.73e-01 -15.7 -12.3  2.05e+03  1.52e-06
1923  1.08e-06  4.69e-08  8.35e-04  9.54e-04  8.76e-04  5.24e-04  9.35e-04  1.63e-01  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.87e-01  3.13e-01  1.72e-01 -15.8 -12.7  2.05e+03  1.52e-06
1924  1.10e-06  4.77e-08  8.34e-04  9.57e-04  8.77e-04  5.24e-04  9.34e-04  1.39e-01  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.87e-01  3.14e-01  1.72e-01 -15.7 -12.6  2.05e+03  1.53e-06
1925  1.09e-06  4.72e-08  8.35e-04  9.59e-04  8.76e-04  5.25e-04  9.35e-04  1.17e-01  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.88e-01  3.13e-01  1.72e-01 -15.7 -12.8  2.05e+03  1.53e-06
1926  1.08e-06  4.70e-08  8.35e-04  9.58e-04  8.76e-04  5.24e-04  9.35e-04  9.73e-02  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.88e-01  3.14e-01  1.71e-01 -15.8 -13.0  2.05e+03  1.52e-06
1927  1.08e-06  4.71e-08  8.35e-04  9.59e-04  8.76e-04  5.24e-04  9.36e-04  7.89e-02  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.87e-01  3.14e-01  1.71e-01 -15.8 -12.9  2.05e+03  1.52e-06
1928  1.10e-06  4.79e-08  8.35e-04  9.63e-04  8.76e-04  5.24e-04  9.35e-04  6.20e-02  4.93e+01 -1.00e+00  3.93e+01  3.26e-01  1.87e-01  3.15e-01  1.72e-01 -15.8 -12.2  2.05e+03  1.54e-06
1929  1.09e-06  4.74e-08  8.35e-04  9.64e-04  8.76e-04  5.24e-04  9.35e-04  4.67e-02  4.93e+01 -1.00e+00  3.93e+01  3.27e-01  1.86e-01  3.14e-01  1.73e-01 -15.8 -12.1  2.05e+03  1.53e-06
1930  1.11e-06  4.81e-08  8.35e-04  9.65e-04  8.76e-04  5.24e-04  9.36e-04  3.29e-02  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.86e-01  3.13e-01  1.72e-01 -15.8 -12.5  2.05e+03  1.54e-06
1931  1.11e-06  4.84e-08  8.35e-04  9.67e-04  8.76e-04  5.24e-04  9.36e-04  2.05e-02  4.93e+01 -1.00e+00  3.93e+01  3.28e-01  1.87e-01  3.14e-01  1.71e-01 -15.9 -13.0  2.05e+03  1.55e-06
