time,6-12 keV,12-25 keV,25-50 keV,50-100 keV,100-300 keV,300-800 keV
09/11/13 07:15,26.9194,109.635,154.664,146.588,166.655,60.6909
09/11/13 07:15,26.6717,100.325,154.647,158.318,173.733,59.2162
09/11/13 07:15,24.2252,116.722,151.958,135.319,168.353,51.3868
09/11/13 07:15,23.4929,124.561,164.695,144.873,166.408,63.8713
09/11/13 07:15,23.739,119.919,163.971,155.894,171.313,60.6936
09/11/13 07:15,26.1847,108.41,162.982,153.682,170.078,53.1036
09/11/13 07:15,23.4923,124.313,156.86,143.401,179.128,58.2412
09/11/13 07:15,28.3857,115.745,165.91,144.131,174.719,57.2609
09/11/13 07:15,27.8989,124.566,157.849,148.06,176.204,62.1608
09/11/13 07:15,25.4517,121.385,165.68,144.389,174.001,55.7979
09/11/13 07:15,26.6748,117.467,160.049,147.323,177.18,52.126
09/11/13 07:15,23.9849,115.03,174.257,151.741,186.005,58.7385
09/11/13 07:16,25.2079,122.124,163.24,159.813,171.805,58.0027
09/11/13 07:16,27.409,119.67,154.176,149.036,181.585,56.2863
09/11/13 07:16,22.0247,127.988,167.143,143.16,177.176,54.3275
09/11/13 07:16,32.0608,119.188,162.507,147.823,186.491,55.5558
09/11/13 07:16,26.4316,119.187,171.805,147.087,185.755,61.1843
09/11/13 07:16,25.9426,121.147,160.061,156.879,168.382,66.325
09/11/13 07:16,28.8802,133.387,183.071,147.338,176.953,58.25
09/11/13 07:16,29.3708,128.742,171.819,158.847,175.735,57.273
09/11/13 07:16,25.6966,124.078,173.758,144.146,174.492,54.0852
09/11/13 07:16,25.2085,126.777,173.767,154.922,174.991,52.3749
09/11/13 07:16,26.4343,121.892,170.354,158.851,185.775,58.2534
09/11/13 07:16,28.1465,128.74,172.306,150.768,174.019,54.0903
09/11/13 07:16,36.957,136.325,175.485,156.884,183.317,60.6976
09/11/13 07:16,30.5938,137.305,172.06,155.417,179.402,58.9849
09/11/13 07:16,28.6345,129.222,172.052,151.249,172.052,63.3875
09/11/13 07:17,26.6769,133.14,178.172,146.601,164.222,55.8013
09/11/13 07:17,28.3918,131.19,178.673,160.805,172.554,59.2312
09/11/13 07:17,30.5948,130.701,179.163,161.051,174.268,57.2735
09/11/13 07:17,26.6781,123.356,178.18,156.642,181.607,57.0275
09/11/13 07:17,26.6791,132.906,175.495,159.096,178.187,56.0506
09/11/13 07:17,34.0225,128.502,166.931,165.462,170.113,59.9677
09/11/13 07:17,36.4739,153.484,169.885,156.667,185.062,64.8697
09/11/13 07:17,29.3705,141.468,186.503,143.915,171.817,48.7061
09/11/13 07:17,27.9005,129.713,174.5,156.634,166.669,55.0667
09/11/13 07:17,28.6383,144.905,184.069,147.108,184.313,58.2558
09/11/13 07:17,35.0037,156.66,176.977,153.967,173.06,61.6849
09/11/13 07:17,29.3723,143.924,182.353,157.631,177.702,50.6672
09/11/13 07:17,33.0433,136.824,168.398,166.44,180.147,62.9046
09/11/13 07:17,31.3297,142.697,179.167,160.809,164.97,57.7641
09/11/13 07:17,33.5344,142.215,179.666,152.985,167.183,56.5434
09/11/13 07:18,33.778,139.762,180.149,150.287,179.415,56.0518
09/11/13 07:18,32.0673,148.342,179.43,166.456,173.31,61.9315
09/11/13 07:18,30.3511,141.23,170.602,160.567,167.176,55.8068
09/11/13 07:18,30.106,127.522,189.693,161.545,170.356,56.7854
09/11/13 07:18,32.3121,149.076,179.185,161.56,189.222,59.9732
09/11/13 07:18,29.3718,146.125,171.335,160.076,162.279,62.1703
09/11/13 07:18,30.8403,149.306,175.251,156.894,174.762,60.4568
09/11/13 07:18,31.3322,149.807,192.889,153.479,182.853,56.7897
09/11/13 07:18,36.7145,143.676,181.859,145.389,180.88,58.4984
09/11/13 07:18,34.7593,145.646,183.098,160.578,179.671,62.9094
09/11/13 07:18,36.9606,139.52,165.466,145.884,182.6,65.8437
09/11/13 07:18,31.0884,149.077,178.207,164.744,177.718,58.0153
09/11/13 07:18,29.6175,144.661,176.97,159.102,183.579,58.7454
09/11/13 07:18,32.3089,144.166,185.531,156.404,183.573,55.072
09/11/13 07:19,30.1063,140.496,185.288,149.308,190.428,61.9259
09/11/13 07:19,31.0878,150.788,176.001,152.257,176.246,59.9726
09/11/13 07:19,28.6396,144.177,187.993,158.864,165.963,63.6436
09/11/13 07:19,27.9038,136.092,187.739,153.226,173.787,67.3118
09/11/13 07:19,32.8016,144.67,182.612,155.196,182.612,58.5044
09/11/13 07:19,29.8632,145.644,171.591,159.107,169.633,58.5026
09/11/13 07:19,34.5121,147.105,179.414,155.917,159.343,60.4574
09/11/13 07:19,29.6187,147.849,178.691,161.801,178.446,59.2373
09/11/13 07:19,33.5384,156.676,180.177,158.634,182.625,61.2015
09/11/13 07:19,35.2493,151.768,184.325,157.398,174.044,54.5875
09/11/13 07:19,33.292,152.751,191.918,155.689,179.189,62.4224
09/11/13 07:19,33.0448,148.09,173.302,152.985,186.52,58.012
09/11/13 07:19,30.5968,148.333,173.79,156.901,189.211,53.8504
09/11/13 07:19,28.6392,149.316,187.256,149.56,176.731,65.6009
09/11/13 07:19,37.4541,155.202,181.151,148.837,198.776,60.9548
09/11/13 07:20,33.2901,144.42,183.096,149.071,193.866,66.3354
09/11/13 07:20,28.3962,143.939,163.278,151.528,202.445,63.6466
09/11/13 07:20,35.9839,151.279,173.8,162.05,171.352,61.9314
09/11/13 07:20,35.0053,148.099,188.245,149.568,183.839,60.9532
09/11/13 07:20,30.5967,147.109,183.825,139.521,181.133,64.3755
09/11/13 07:20,35.4968,153.248,187.766,155.941,184.583,58.9981
09/11/13 07:20,32.5542,150.043,173.786,148.574,182.597,64.8637
09/11/13 07:20,32.5568,152.748,179.185,162.294,179.185,57.2804
09/11/13 07:20,33.5377,155.938,177.725,155.938,180.663,64.1379
09/11/13 07:20,35.7395,148.343,184.572,152.505,194.854,63.6457
09/11/13 07:20,32.8021,161.073,176.74,150.057,176.25,68.7865
09/11/13 07:20,29.6199,145.162,186.777,154.954,185.798,62.1774
09/11/13 07:20,34.7644,149.83,189.001,163.05,183.615,68.5495
09/11/13 07:20,35.7411,161.325,183.112,152.267,184.581,68.2999
09/11/13 07:20,35.2521,151.78,184.584,156.676,189.235,63.1601
09/11/13 07:21,36.2313,149.332,183.604,154.228,180.667,68.0561
09/11/13 07:21,27.908,153.249,192.418,160.104,193.397,56.3055
09/11/13 07:21,30.1123,150.072,191.935,152.275,187.284,69.7724
09/11/13 07:21,33.0509,152.034,178.23,149.097,198.795,58.5124
09/11/13 07:21,33.2957,158.889,180.923,165.499,178.964,56.7985
09/11/13 07:21,34.5198,156.441,187.043,156.93,188.757,60.4708
09/11/13 07:21,37.7023,158.399,186.064,154.237,190.47,63.6533
09/11/13 07:21,35.2479,151.027,172.078,151.027,181.135,60.4599
09/11/13 07:21,38.1926,153.26,195.37,155.219,190.229,59.2475
09/11/13 07:21,38.1877,149.079,177.965,162.053,171.845,57.5264
09/11/13 07:21,33.05,152.764,181.653,156.437,185.325,59.0004
09/11/13 07:21,28.642,159.122,185.561,162.794,177.483,62.1801
09/11/13 07:21,36.725,161.1,186.808,155.469,189.501,63.4118
09/11/13 07:21,35.2525,156.923,183.607,148.599,194.379,62.1816
09/11/13 07:22,33.0497,154.232,183.364,143.95,190.709,70.7508
09/11/13 07:22,34.7611,155.446,175.519,160.587,182.129,59.2408
09/11/13 07:22,30.8481,155.709,185.333,161.585,191.209,64.3892
09/11/13 07:22,34.7648,169.417,180.189,153.014,178.476,59.9815
09/11/13 07:22,40.6393,165.984,176.267,148.603,185.57,64.3863
09/11/13 07:22,41.3779,159.88,183.385,166.491,181.426,54.3544
09/11/13 07:22,31.8266,150.809,183.37,156.195,183.86,62.6739
09/11/13 07:22,34.2747,155.705,187.776,156.195,185.328,65.3668
09/11/13 07:22,35.4977,159.128,197.808,154.232,186.057,59.7341
09/11/13 07:22,38.4352,153.251,171.122,159.372,194.135,61.6922
09/11/13 07:22,35.7437,157.664,195.856,157.419,182.146,68.3048
09/11/13 07:22,33.7853,155.706,181.412,162.561,195.612,53.1261
09/11/13 07:22,34.7634,153.742,172.838,165.248,186.792,65.8545
09/11/13 07:22,39.9053,161.335,184.593,157.418,174.8,60.9597
09/11/13 07:22,38.1939,170.404,187.052,159.386,189.745,59.7392
09/11/13 07:23,37.7062,159.394,188.286,175.309,186.572,62.4355
09/11/13 07:23,40.6468,168.709,193.685,158.914,190.012,70.0301
09/11/13 07:23,35.5022,173.349,194.161,164.535,194.161,56.5587
09/11/13 07:23,43.3342,171.623,192.678,159.382,187.782,62.6754
09/11/13 07:23,33.0512,162.073,181.904,154.239,196.348,62.1852
09/11/13 07:23,35.7443,162.318,187.535,156.687,181.659,59.4922
09/11/13 07:23,38.9282,159.385,186.561,158.651,191.948,61.4526
09/11/13 07:23,32.5664,175.809,188.787,158.914,211.069,73.9477
09/11/13 07:23,33.2983,170.164,187.792,173.592,185.834,65.6172
09/11/13 07:23,37.952,173.11,184.373,160.867,194.412,65.1305
09/11/13 07:23,38.4344,156.185,176.504,165.733,188.5,64.8733
09/11/13 07:23,36.4799,166.975,184.848,164.282,179.706,60.2285
09/11/13 07:23,35.5003,163.301,188.274,156.201,179.46,64.1453
09/11/13 07:23,36.7276,170.416,198.084,151.808,190.984,61.7024
09/11/13 07:23,38.6851,168.696,194.894,161.351,185.101,67.5765
09/11/13 07:24,35.7479,161.6,193.675,161.845,186.085,61.9467
09/11/13 07:24,33.5422,156.938,183.87,161.59,194.153,65.8603
09/11/13 07:24,33.7851,166.722,189.49,154.726,178.963,67.0805
09/11/13 07:24,35.2558,175.545,187.786,162.569,177.014,61.6977
09/11/13 07:24,34.2757,163.544,190.965,152.527,191.454,65.3687
09/11/13 07:24,35.7452,159.629,187.54,164.526,182.888,66.8386
09/11/13 07:24,39.6645,165.269,178.49,154.251,182.898,64.8833
09/11/13 07:24,33.5429,171.877,189.75,150.086,190.729,62.6786
09/11/13 07:24,39.6654,170.17,188.533,160.865,183.636,60.4775
09/11/13 07:24,38.9283,159.386,183.134,159.141,198.559,64.8805
09/11/13 07:24,40.3965,176.031,187.538,160.362,194.883,60.7172
09/11/13 07:24,36.9721,167.231,196.858,157.192,185.35,60.7223
09/11/13 07:24,39.4212,161.358,190.005,166.255,194.168,63.9064
09/11/13 07:24,34.2791,170.661,179.231,159.888,194.656,68.0685
09/11/13 07:25,39.6625,168.688,196.354,154.488,193.416,59.9835
09/11/13 07:25,39.422,177.766,193.682,156.219,185.112,63.9078
09/11/13 07:25,41.3816,175.811,195.399,160.629,189.278,63.1743
09/11/13 07:25,38.1949,175.06,187.791,149.597,190.24,60.72
09/11/13 07:25,34.5238,183.392,187.065,161.601,204.939,60.9676
09/11/13 07:25,36.7242,172.849,190.476,159.138,180.194,59.4933
09/11/13 07:25,34.5235,174.576,195.878,158.171,177.759,62.9257
09/11/13 07:25,30.6037,163.546,184.112,160.853,191.212,73.204
09/11/13 07:25,40.4002,186.331,190.493,165.273,191.962,69.2924
09/11/13 07:25,40.4,174.332,190.982,166.252,188.778,60.9672
09/11/13 07:25,39.9127,184.382,190.259,152.06,195.401,60.4812
09/11/13 07:25,38.6871,182.417,189.028,156.218,191.721,60.4792
09/11/13 07:25,41.6241,183.391,179.229,165.762,180.698,60.9671
09/11/13 07:25,41.8678,179.713,190.241,162.085,186.079,62.9241
09/11/13 07:25,40.3986,179.468,184.609,156.697,201.748,58.5167
09/11/13 07:26,38.1936,184.847,174.565,157.916,193.172,63.6561
09/11/13 07:26,38.6876,184.623,187.561,155.73,197.111,68.5602
09/11/13 07:26,37.9529,184.623,184.378,158.423,171.4,67.8256
09/11/13 07:26,38.6869,168.704,204.208,160.624,193.68,69.7834
09/11/13 07:26,39.4198,189.509,196.854,162.087,184.612,56.8038
09/11/13 07:26,40.8853,165.745,188.268,147.628,172.11,57.7781
09/11/13 07:26,39.1748,189.753,198.812,158.903,185.346,61.2107
09/11/13 07:26,36.9709,183.141,193.179,161.595,187.548,58.272
09/11/13 07:26,36.2412,187.573,199.816,162.841,195.898,66.8503
09/11/13 07:26,39.909,178.734,182.161,152.781,175.306,61.6999
09/11/13 07:26,37.4681,200.075,198.36,164.321,190.524,70.5281
09/11/13 07:26,44.0737,188.782,206.657,163.317,177.274,68.8039
09/11/13 07:26,41.3778,170.163,191.464,149.107,178.733,65.8618
09/11/13 07:26,44.0712,175.061,193.913,154.004,196.362,58.272
09/11/13 07:27,37.7055,189.262,193.424,158.167,180.693,56.8031
09/11/13 07:27,40.3973,185.093,189.99,149.103,188.276,63.6564
09/11/13 07:27,43.3393,202.985,190.252,152.545,190.987,61.4586
09/11/13 07:27,37.4597,175.546,186.319,152.042,179.954,65.1261
09/11/13 07:27,38.6875,189.03,191.968,161.361,178.991,68.5601
09/11/13 07:27,42.1105,178.235,185.825,154.976,183.376,63.4105
09/11/13 07:27,39.9094,186.081,188.774,158.414,166.738,70.0252
09/11/13 07:27,46.5229,187.561,195.641,153.036,176.297,60.7246
09/11/13 07:27,41.6231,176.041,190.977,154.495,179.714,62.4346
09/11/13 07:27,40.3989,187.794,184.611,153.516,188.773,65.6176
09/11/13 07:27,44.5632,194.168,193.678,163.072,188.047,59.9889
09/11/13 07:27,38.1968,197.35,198.33,154.501,175.803,60.968
09/11/13 07:27,39.9134,203.73,211.565,150.838,180.467,66.8488
09/11/13 07:27,36.7275,202.736,194.166,158.418,176.292,60.2331
09/11/13 07:27,42.1092,186.798,195.122,156.196,178.229,56.5536
09/11/13 07:28,41.3775,196.849,197.829,154.982,184.852,63.9026
09/11/13 07:28,40.8881,200.033,192.688,147.393,181.181,61.4546
09/11/13 07:28,40.156,198.332,203.473,154.503,180.212,67.0899
09/11/13 07:28,37.4597,207.62,202.233,147.88,179.953,62.9224
09/11/13 07:28,43.5794,211.776,186.559,146.407,176.276,62.676
09/11/13 07:28,35.7458,200.519,200.274,153.021,162.08,61.6982
09/11/13 07:28,43.8317,206.915,202.752,156.227,177.776,70.0328
09/11/13 07:28,47.2509,194.145,201.979,150.077,165.99,56.799
09/11/13 07:28,44.0765,215.975,197.855,159.41,183.652,60.9725
09/11/13 07:28,40.8879,208.602,208.112,154.003,180.2,62.6784
09/11/13 07:28,44.5637,215.473,193.926,155.728,172.133,54.6028
09/11/13 07:28,39.9121,212.538,210.334,158.424,180.461,64.1532
09/11/13 07:28,41.8692,213.753,195.145,147.644,178.005,64.885
09/11/13 07:28,45.7904,216.709,205.934,156.226,176.795,60.2376
09/11/13 07:28,43.8312,213.524,194.914,155.736,184.385,58.7681
09/11/13 07:29,41.1317,206.393,193.172,141.268,174.81,58.27
09/11/13 07:29,43.8319,219.404,198.1,169.206,167.736,60.728
09/11/13 07:29,43.0902,215.206,203.944,156.202,163.792,62.1871
09/11/13 07:29,45.7889,213.274,192.216,145.692,183.156,67.0918
09/11/13 07:29,45.2953,220.845,189.751,154.983,169.429,61.6996
09/11/13 07:29,45.0525,206.654,209.837,149.114,171.885,58.2745
09/11/13 07:29,41.8735,215.734,209.367,160.637,167.249,61.9532
09/11/13 07:29,42.3595,210.573,205.676,144.218,180.211,66.5999
09/11/13 07:29,38.1983,222.823,201.52,159.404,174.341,63.9087
09/11/13 07:29,40.644,216.197,194.406,146.171,178.98,62.1902
09/11/13 07:29,42.605,215.473,211.311,147.648,177.521,55.3375
09/11/13 07:29,44.3163,217.909,203.218,146.905,169.185,55.0893
09/11/13 07:29,47.5005,224.036,201.51,147.398,176.535,58.5186
09/11/13 07:29,47.7475,209.599,210.824,163.566,172.626,56.3176
09/11/13 07:30,46.2758,213.016,202.732,149.356,166.985,59.7423
09/11/13 07:30,43.5799,217.41,200.027,150.081,162.323,57.5352
09/11/13 07:30,47.9885,223.783,201.748,149.107,162.573,59.496
09/11/13 07:30,46.5176,209.574,201.005,149.101,173.584,58.5142
09/11/13 07:30,39.9065,223.525,204.184,145.671,159.381,57.289
09/11/13 07:30,43.0962,233.356,207.645,154.51,168.957,63.42
09/11/13 07:30,42.8446,222.302,201.247,153.261,169.665,50.1894
09/11/13 07:30,42.8472,230.64,206.156,148.619,166.492,57.7825
09/11/13 07:30,44.8023,213.974,204.181,142.241,165.01,56.5537
09/11/13 07:30,42.3544,222.789,204.917,148.853,166.48,59.2473
09/11/13 07:30,44.0728,230.158,208.367,151.806,168.456,54.8462
09/11/13 07:30,43.8221,209.563,200.505,147.135,167.21,57.2871
09/11/13 07:30,45.0476,234.786,207.121,145.915,163.053,58.7577
09/11/13 07:30,44.8038,225.978,209.329,146.898,165.75,55.5763
09/11/13 07:30,44.3125,227.928,204.425,148.361,160.113,51.902
09/11/13 07:31,39.9088,224.518,206.889,141.517,162.084,58.0269
09/11/13 07:31,44.3154,232.35,212.763,148.371,158.164,61.6987
09/11/13 07:31,47.4959,224.259,214.221,146.16,160.36,56.7992
09/11/13 07:31,48.2275,218.125,200.499,148.844,153.985,48.7171
09/11/13 07:31,42.3559,231.121,211.29,150.327,161.834,61.208
09/11/13 07:31,42.8437,213.484,212.015,150.32,154.727,51.9021
09/11/13 07:31,47.4993,238.231,225.01,149.843,153.026,62.9244
09/11/13 07:31,44.0678,228.418,209.322,152.034,160.113,56.3088
09/11/13 07:31,45.0471,233.559,211.036,142.976,159.623,49.6987
09/11/13 07:31,50.923,232.336,208.588,156.931,157.665,58.2676
09/11/13 07:31,48.7156,237.458,200.493,146.391,143.699,51.4084
09/11/13 07:31,51.9088,238.486,208.614,150.34,166.745,54.847
09/11/13 07:31,43.8226,236.74,215.686,143.464,160.601,53.6154
09/11/13 07:31,47.2499,231.598,193.896,146.646,156.684,59.246
09/11/13 07:31,44.0694,235.771,209.085,145.184,155.712,53.6177
09/11/13 07:32,48.9669,241.407,204.926,143.963,155.225,56.8016
09/11/13 07:32,46.2728,242.626,216.185,154.243,152.284,44.3142
09/11/13 07:32,49.4548,240.908,212.264,134.164,155.709,59.9823
09/11/13 07:32,39.9053,228.17,219.846,146.401,145.911,56.0632
09/11/13 07:32,49.9477,234.069,197.832,154.74,157.678,59.9862
09/11/13 07:32,44.3092,232.562,207.103,140.516,154.96,47.2468
09/11/13 07:32,49.4523,238.693,209.56,143.705,164.515,47.9834
09/11/13 07:32,40.637,243.577,203.919,138.802,155.449,42.5954
09/11/13 07:32,46.7596,234.043,200.993,159.864,151.54,52.8799
09/11/13 07:32,41.8623,256.56,212.005,138.317,154.474,50.9203
09/11/13 07:32,40.8822,240.887,197.067,131.46,143.455,52.6328
09/11/13 07:32,43.5724,241.362,213.945,149.811,144.67,47.9786
09/11/13 07:32,46.0209,230.349,223.985,146.63,146.386,51.8959
09/11/13 07:32,53.1247,243.101,221.802,135.872,143.461,56.3073
09/11/13 07:33,46.2695,255.094,218.372,142.481,140.767,53.369
09/11/13 07:33,47.4952,239.435,202.222,140.772,161.582,53.1261
09/11/13 07:33,50.1897,242.379,210.062,152.772,153.507,51.4138
09/11/13 07:33,49.9427,259.996,203.443,136.118,160.6,45.536
09/11/13 07:33,47.7411,241.399,218.875,150.813,154.975,55.5756
09/11/13 07:33,47.7359,250.919,218.851,134.15,142.718,47.9807
09/11/13 07:33,46.0258,257.304,214.461,143.953,154.235,50.4325
09/11/13 07:33,49.4518,252.4,214.944,142.97,140.277,53.8584
09/11/13 07:33,45.5348,243.587,223.023,142.48,150.069,52.3896
09/11/13 07:33,45.779,234.525,217.634,138.806,157.901,53.6128
09/11/13 07:33,53.8588,245.303,209.315,143.705,146.398,51.6555
09/11/13 07:33,45.7807,252.895,220.09,146.156,148.604,53.1252
09/11/13 07:33,48.2285,238.45,227.923,152.03,163.047,46.5149
09/11/13 07:33,45.2888,244.56,204.901,154.472,142.966,50.1849
09/11/13 07:33,41.8626,249.707,209.803,149.579,159.861,50.431
09/11/13 07:34,49.4522,244.813,231.838,146.643,133.423,54.8381
09/11/13 07:34,46.761,241.15,228.419,142.242,141.262,53.8609
09/11/13 07:34,46.029,254.139,228.921,154.491,145.922,52.6396
09/11/13 07:34,46.7606,245.31,220.583,143.954,147.626,55.0845
09/11/13 07:34,55.3329,261.73,228.677,154.736,147.146,48.7224
09/11/13 07:34,39.9045,249.709,224.983,138.075,139.543,46.5145
09/11/13 07:34,49.6964,257.05,218.37,145.417,145.662,52.6341
09/11/13 07:34,46.762,269.065,230.627,137.593,136.124,61.4516
09/11/13 07:34,56.067,258.789,218.392,142.738,153.266,50.6806
09/11/13 07:34,46.5092,239.645,205.864,143.934,143.444,52.8736
09/11/13 07:34,50.1893,259.76,216.671,143.958,150.078,48.9652
09/11/13 07:34,50.9276,266.146,228.93,148.376,158.169,56.0694
09/11/13 07:34,52.3879,257.044,223.016,145.658,140.028,47.0023
09/11/13 07:34,46.2676,258.756,218.853,149.085,141.251,45.2884
09/11/13 07:34,51.6558,255.586,228.901,146.644,140.034,46.7596
09/11/13 07:35,47.9886,268.589,232.353,150.332,144.455,47.4989
09/11/13 07:35,48.7172,257.785,215.677,149.334,145.907,49.2068
09/11/13 07:35,50.6807,264.666,218.637,152.287,148.614,52.8842
09/11/13 07:35,47.7405,274.202,221.81,145.67,141.263,50.9232
09/11/13 07:35,49.2054,256.064,210.286,149.575,148.106,51.8982
09/11/13 07:35,58.2694,255.357,229.405,154.487,147.142,43.3348
09/11/13 07:35,51.4158,271.769,226.964,147.882,152.044,51.4158
09/11/13 07:35,48.4743,264.405,230.865,142.485,135.875,47.2502
09/11/13 07:35,52.1476,268.328,223.525,154.484,146.65,49.2097
09/11/13 07:35,51.4129,270.04,230.134,142.242,136.856,52.637
09/11/13 07:35,48.4782,280.831,231.863,145.679,148.373,56.0682
09/11/13 07:35,54.3506,267.346,235.275,151.056,146.894,46.5163
09/11/13 07:35,54.3535,265.402,226.963,149.35,149.595,48.2326
09/11/13 07:35,49.7012,273.479,230.144,144.207,141.024,47.7426
09/11/13 07:36,46.0303,269.326,222.317,163.555,151.802,48.9684
09/11/13 07:36,50.4318,274.927,233.553,144.93,128.773,48.2285
09/11/13 07:36,51.4202,293.34,226.004,156.464,144.711,50.6856
09/11/13 07:36,49.9443,275.183,222.301,149.343,142.978,53.127
09/11/13 07:36,48.4739,266.362,218.867,150.318,151.542,45.7809
09/11/13 07:36,52.8812,280.075,222.052,140.037,136.12,50.6778
09/11/13 07:36,50.678,291.827,225.97,142.731,143.221,47.7402
09/11/13 07:36,52.1459,264.157,232.331,136.852,139.79,53.37
09/11/13 07:36,49.2105,278.86,234.056,156.69,144.204,50.9243
09/11/13 07:36,53.3752,273.976,229.171,158.167,146.904,52.8855
09/11/13 07:36,52.8812,260.734,225.969,146.892,149.34,51.1675
09/11/13 07:36,47.4937,291.327,230.124,146.888,134.647,50.6763
09/11/13 07:36,45.2905,279.577,217.639,138.319,144.685,50.1867
09/11/13 07:36,52.6338,269.534,237.954,146.151,137.582,45.5344
09/11/13 07:36,53.8629,271.028,235.528,156.202,138.574,44.8041
09/11/13 07:37,48.7185,265.626,239.431,151.542,138.811,41.6189
09/11/13 07:37,53.1283,280.331,233.813,143.716,145.919,46.273
09/11/13 07:37,60.2349,285.014,226.738,149.853,141.772,49.9509
09/11/13 07:37,51.413,293.054,227.196,145.67,141.753,45.0476
09/11/13 07:37,53.3712,274.69,228.664,147.138,140.773,50.1885
09/11/13 07:37,57.5362,282.784,238.224,154.001,141.27,44.5599
09/11/13 07:37,52.6359,280.807,233.801,153.501,143.464,46.2707
09/11/13 07:37,47.2497,283.498,229.394,150.073,129.263,46.0256
09/11/13 07:37,48.4785,300.175,233.578,153.515,138.825,44.5611
09/11/13 07:37,53.3776,286.966,229.916,159.153,135.648,45.0527
09/11/13 07:37,50.6835,299.694,223.791,153.764,145.44,43.5829
09/11/13 07:37,57.0463,286.945,234.061,155.47,145.676,47.0081
09/11/13 07:37,52.1502,292.58,231.371,151.554,146.657,48.9673
09/11/13 07:37,49.2076,279.823,230.615,148.113,133.913,47.9836
09/11/13 07:37,54.5998,286.955,247.046,140.784,146.905,47.0097
09/11/13 07:38,53.8658,301.894,237.255,148.866,136.134,46.0308
09/11/13 07:38,60.7152,303.331,227.192,135.385,135.875,45.5364
09/11/13 07:38,51.1707,279.603,229.166,149.35,156.695,51.9052
09/11/13 07:38,53.3765,303.12,245.581,145.684,146.663,51.1729
09/11/13 07:38,57.053,299.712,246.087,152.305,145.693,51.9109
09/11/13 07:38,50.1902,284.248,235.527,139.798,135.636,49.2109
09/11/13 07:38,59.9839,295.268,236.263,137.596,134.413,52.1493
09/11/13 07:38,55.3345,288.915,229.663,154.986,142.009,47.0099
09/11/13 07:38,50.927,297.972,240.434,154.005,139.804,39.4194
09/11/13 07:38,53.6194,297.967,227.454,154.492,140.047,48.2329
09/11/13 07:38,56.31,282.284,234.543,137.592,134.41,51.1687
09/11/13 07:38,54.1053,281.299,225.48,136.61,143.954,47.9848
09/11/13 07:38,48.9652,288.895,241.643,139.796,136.858,45.2929
09/11/13 07:38,57.0524,304.361,247.554,150.834,142.998,47.258
09/11/13 07:39,54.6032,316.356,238.246,149.608,144.711,48.9715
09/11/13 07:39,56.8055,295.535,243.627,152.542,141.034,45.5423
09/11/13 07:39,47.4997,299.934,239.457,143.478,147.886,44.0719
09/11/13 07:39,58.5158,284.01,238.225,143.474,142.495,50.4362
09/11/13 07:39,48.477,293.311,245.323,148.614,138.086,50.9254
09/11/13 07:39,49.4581,295.279,237.986,147.885,147.64,48.9684
09/11/13 07:39,55.5827,298.726,233.594,156.219,150.098,47.7473
09/11/13 07:39,53.1301,304.58,241.901,138.334,147.148,47.4987
09/11/13 07:39,52.8847,296.497,231.86,149.35,133.926,40.3981
09/11/13 07:39,59.011,323.704,237.024,154.506,143.243,46.7681
09/11/13 07:39,51.4133,300.401,243.111,140.04,142.978,46.272
09/11/13 07:39,51.413,295.747,222.545,154.729,144.691,41.1304
09/11/13 07:39,56.3162,318.799,239.956,152.788,141.77,45.2978
09/11/13 07:39,58.5173,295.769,229.907,159.147,138.091,34.7676
09/11/13 07:39,49.9501,305.822,256.362,147.647,147.647,50.6847
09/11/13 07:40,53.8742,316.634,247.822,156.97,152.072,50.9356
09/11/13 07:40,54.1149,308.773,241.68,160.875,148.632,46.5241
09/11/13 07:40,59.7485,310.741,241.687,155.738,149.371,43.0973
09/11/13 07:40,62.9342,308.059,251.002,149.132,152.56,42.1194
09/11/13 07:40,62.6897,308.796,258.84,148.398,140.317,49.9559
09/11/13 07:40,54.6095,320.065,248.314,155.992,150.85,49.4669
09/11/13 07:40,63.6651,317.346,245.6,155.49,140.798,44.8104
09/11/13 07:40,59.016,308.304,251.492,156.233,146.928,43.5886
09/11/13 07:40,59.0238,327.203,256.423,156.989,164.336,43.5943
09/11/13 07:40,28.458,49.2031,34.0432,23.1387,19.6812,7.18099
09/11/13 07:59,0,0,0,0,0,0
09/11/13 07:59,292.7,942.299,654.518,386.906,244.245,47.9635
09/11/13 08:00,183.958,1086.02,873.985,527.74,341.073,71.1698
09/11/13 08:00,187.148,1097.52,869.745,512.194,339.329,65.0092
09/11/13 08:00,180.762,1124.47,859.235,535.636,329.755,67.4779
09/11/13 08:00,178.27,1081.69,858.85,515.605,321.084,65.4971
09/11/13 08:00,177.276,1098.38,847.233,495.143,315.897,65.74
09/11/13 08:00,171.105,1039.68,844.691,505.682,320.298,66.2262
09/11/13 08:00,174.788,1092.3,829.134,493.591,300.832,69.1766
09/11/13 08:00,170.341,1058.23,824.874,497.238,299.081,67.6933
09/11/13 08:00,165.646,1008.15,844.968,466.911,314.31,64.9786
09/11/13 08:00,154.293,1009.67,806.654,466.816,287.177,64.7193
09/11/13 08:00,165.852,997.82,778.57,464.337,296.762,60.7796
09/11/13 08:00,159.444,995.539,772.859,459.631,289.607,66.1888
09/11/13 08:00,154.974,971.907,727.393,432.451,285.349,56.0858
