GEV_START,GEV_PEAK,GEV_END,GOES_CLASS,AIA_LOC,AIA_XCEN,AIA_YCEN
"2011-05-21T16:06:00","2011-05-21T16:21:00","2011-05-21T16:30:00","B1.1","S19E69",-849.582,-347.405
"2011-05-21T19:25:00","2011-05-21T19:30:00","2011-05-21T19:30:00","B2.7","S21W71",847.458,-379.441
"2011-05-21T22:56:00","2011-05-21T23:00:00","2011-05-21T23:02:00","B1.5","N10E68",-883.020,142.749
"2011-05-22T09:41:00","2011-05-22T10:28:00","2011-05-22T11:08:00","B1.3","N28E08",-122.761,384.629
"2011-05-22T20:04:00","2011-05-22T20:07:00","2011-05-22T20:09:00","B1.2","N15W61",819.846,211.074
"2011-05-23T02:37:00","2011-05-23T02:41:00","2011-05-23T02:50:00","B1.9","N14W64",841.314,209.425
"2011-05-23T21:16:00","2011-05-23T21:49:00","2011-05-23T22:40:00","B1.5","S10E04",-78.8526,-267.238
"2011-05-24T06:58:00","2011-05-24T07:12:00","2011-05-24T07:55:00","B1.4","S09W00",0.00000,-251.915
"2011-05-24T22:11:00","2011-05-24T22:37:00","2011-05-24T23:30:00","B2.0","N22W80",877.866,355.022
"2011-05-24T21:58:00","2011-05-24T22:44:00","2011-05-25T00:35:00","B2.1","N22W80",877.866,355.023
"2011-05-25T03:41:00","2011-05-25T04:30:00","2011-05-25T04:57:00","B1.9","S09W11",189.086,-254.018
"2011-05-25T03:39:00","2011-05-25T04:39:00","2011-05-25T05:30:00","B1.9","S08W12",205.643,-238.077
"2011-05-25T20:09:00","2011-05-25T20:14:00","2011-05-25T20:18:00","B4.1","S08E30",-486.458,-226.059
"2011-05-25T20:56:00","2011-05-25T21:00:00","2011-05-25T21:03:00","C1.1","S08E29",-472.814,-225.907
"2011-05-25T21:50:00","2011-05-25T21:58:00","2011-05-25T22:03:00","C1.4","N20W20",315.502,251.883
"2011-05-25T22:25:00","2011-05-25T22:30:00","2011-05-25T22:31:00","B3.0","N06W00",0.00000,24.0468
"2011-05-26T00:21:00","2011-05-26T00:25:00","2011-05-26T00:28:00","B1.3","S09E29",-470.510,-242.206
"2011-05-26T01:01:00","2011-05-26T01:10:00","2011-05-26T01:15:00","B4.4","S08E28",-459.012,-225.985
"2011-05-26T01:44:00","2011-05-26T02:02:00","2011-05-26T02:35:00","B3.2","S08E27",-445.082,-225.845
"2011-05-26T16:46:00","2011-05-26T16:54:00","2011-05-26T16:54:00","B1.9","S19E76",-883.704,-338.816
"2011-05-27T09:50:00","2011-05-27T09:53:00","2011-05-27T09:59:00","B4.4","S08E08",-143.653,-225.844
"2011-05-27T10:35:00","2011-05-27T10:53:00","2011-05-27T11:45:00","B3.5","N26W10",155.098,344.494
"2011-05-27T11:58:00","2011-05-27T12:00:00","2011-05-27T12:06:00","B6.8","S19E76",-883.578,-338.805
"2011-05-27T14:41:00","2011-05-27T14:46:00","2011-05-27T14:53:00","C2.1","S19E76",-883.560,-338.803
"2011-05-27T15:57:00","2011-05-27T16:01:00","2011-05-27T16:15:00","B3.9","N13E80",-922.104,213.217
"2011-05-27T16:38:00","2011-05-27T16:43:00","2011-05-27T16:47:00","C5.6","S18E76",-889.332,-323.329
"2011-05-27T17:53:00","2011-05-27T18:04:00","2011-05-27T18:10:00","C1.1","S19E76",-883.536,-338.801
"2011-05-27T19:33:00","2011-05-27T19:43:00","2011-05-27T19:58:00","C1.4","S19E76",-883.524,-338.801
"2011-05-27T20:58:00","2011-05-27T21:01:00","2011-05-27T21:05:00","B9.3","S19E76",-883.518,-338.800
"2011-05-27T22:32:00","2011-05-27T22:46:00","2011-05-27T22:46:00","C1.2","S19E76",-883.506,-338.799
"2011-05-28T00:27:00","2011-05-28T00:30:00","2011-05-28T00:35:00","C1.4","S21E76",-871.122,-369.428
"2011-05-28T02:22:00","2011-05-28T02:32:00","2011-05-28T02:51:00","C1.6","S19E74",-875.473,-336.737
"2011-05-28T03:04:00","2011-05-28T03:15:00","2011-05-28T03:31:00","C8.3","S19E75",-879.102,-337.328
"2011-05-28T06:15:00","2011-05-28T06:16:00","2011-05-28T06:19:00","C1.7","S19E76",-883.458,-338.794
"2011-05-28T06:51:00","2011-05-28T07:00:00","2011-05-28T07:11:00","C2.1","S19E74",-875.442,-336.776
"2011-05-28T08:01:00","2011-05-28T08:06:00","2011-05-28T08:09:00","C4.4","S18E72",-867.990,-335.935
"2011-05-28T08:43:00","2011-05-28T08:47:00","2011-05-28T08:53:00","C5.6","S18E71",-864.972,-335.663
"2011-05-28T10:22:00","2011-05-28T10:30:00","2011-05-28T10:30:00","C5.3","S18E69",-854.340,-334.855
"2011-05-28T12:42:00","2011-05-28T12:45:00","2011-05-28T12:48:00","C1.9","S18E68",-850.260,-334.625
"2011-05-28T13:11:00","2011-05-28T13:15:00","2011-05-28T13:17:00","C1.4","S17E71",-870.612,-320.222
"2011-05-28T13:37:00","2011-05-28T13:40:00","2011-05-28T13:43:00","C1.0","S18E68",-850.254,-334.643
"2011-05-28T15:20:00","2011-05-28T15:25:00","2011-05-28T15:29:00","C1.2","S18E69",-854.310,-334.944
"2011-05-28T15:39:00","2011-05-28T15:43:00","2011-05-28T15:47:00","C1.0","N14E80",-918.090,229.212
"2011-05-28T17:20:00","2011-05-28T17:23:00","2011-05-28T17:26:00","C1.9","S18E66",-841.326,-334.187
"2011-05-28T18:42:00","2011-05-28T18:46:00","2011-05-28T18:50:00","C2.2","S18E68",-850.224,-334.741
"2011-05-28T19:44:00","2011-05-28T19:45:00","2011-05-28T19:53:00","C1.2","S18E68",-850.218,-334.761
"2011-05-28T21:09:00","2011-05-28T21:15:00","2011-05-28T21:24:00","C9.3","S18E65",-831.366,-333.759
"2011-05-28T21:44:00","2011-05-28T21:50:00","2011-05-28T22:02:00","M1.2","S17E67",-846.816,-318.765
"2011-05-28T22:57:00","2011-05-28T23:00:00","2011-05-28T23:05:00","C2.4","S18E65",-831.360,-333.803
"2011-05-28T23:41:00","2011-05-28T23:46:00","2011-05-28T23:53:00","C1.4","S18E65",-831.354,-333.821
"2011-05-29T00:09:00","2011-05-29T00:14:00","2011-05-29T00:21:00","C2.1","S18E66",-836.448,-334.084
"2011-05-29T01:33:00","2011-05-29T01:42:00","2011-05-29T01:45:00","C4.6","S18E65",-831.342,-333.867
"2011-05-29T01:54:00","2011-05-29T01:59:00","2011-05-29T01:59:00","C5.9","S16E63",-825.768,-317.853
"2011-05-29T05:26:00","2011-05-29T05:31:00","2011-05-29T05:35:00","C1.0","S16E63",-825.744,-317.950
"2011-05-29T06:12:00","2011-05-29T06:16:00","2011-05-29T06:22:00","C1.8","S17E62",-814.512,-333.259
"2011-05-29T07:13:00","2011-05-29T07:15:00","2011-05-29T07:19:00","B9.4","S17E62",-814.504,-333.288
"2011-05-29T07:25:00","2011-05-29T07:30:00","2011-05-29T07:35:00","C2.6","S16E61",-813.702,-317.525
"2011-05-29T08:07:00","2011-05-29T08:15:00","2011-05-29T08:22:00","C2.1","S17E60",-802.044,-332.846
"2011-05-29T08:57:00","2011-05-29T09:00:00","2011-05-29T09:02:00","C1.6","S17E62",-814.494,-333.337
"2011-05-29T09:16:00","2011-05-29T09:24:00","2011-05-29T09:27:00","C3.7","S17E61",-808.392,-333.113
"2011-05-29T09:44:00","2011-05-29T09:47:00","2011-05-29T09:49:00","C3.0","S17E62",-814.489,-333.359
"2011-05-29T10:08:00","2011-05-29T10:33:00","2011-05-29T11:08:00","M1.4","S16E60",-800.656,-317.142
"2011-05-29T11:36:00","2011-05-29T11:39:00","2011-05-29T11:42:00","C7.7","S17E59",-788.592,-332.501
"2011-05-29T21:04:00","2011-05-29T21:15:00","2011-05-29T21:22:00","C8.7","S16E67",-851.928,-303.671
"2011-05-30T02:47:00","2011-05-30T02:52:00","2011-05-30T02:55:00","C3.2","S15E52",-738.816,-316.062
"2011-05-30T05:46:00","2011-05-30T05:49:00","2011-05-30T05:51:00","C3.5","S16E50",-707.196,-331.181
"2011-05-30T05:59:00","2011-05-30T06:00:00","2011-05-30T06:07:00","C7.0","S17E65",-836.622,-319.048
"2011-05-30T10:48:00","2011-05-30T11:01:00","2011-05-30T11:22:00","C2.8","S13E56",-777.222,-269.774
"2011-05-30T20:03:00","2011-05-30T20:07:00","2011-05-30T20:09:00","B6.7","S15E43",-641.352,-315.151
"2011-05-31T04:34:00","2011-05-31T04:43:00","2011-05-31T04:49:00","C1.8","S15E49",-702.300,-316.496
"2011-05-31T05:30:00","2011-05-31T05:50:00","2011-05-31T06:20:00","C1.7","S18E39",-580.023,-376.733
"2011-05-31T05:29:00","2011-05-31T05:53:00","2011-05-31T06:20:00","C1.7","S18E38",-568.720,-376.608
"2011-05-31T17:08:00","2011-05-31T17:12:00","2011-05-31T17:14:00","B6.9","S15E31",-482.656,-330.329
"2011-06-01T02:37:00","2011-06-01T02:53:00","2011-06-01T03:06:00","C2.6","N19E48",-677.592,268.987
"2011-06-01T05:01:00","2011-06-01T05:05:00","2011-06-01T05:09:00","B7.3","N23E18",-279.099,303.895
"2011-06-01T08:45:00","2011-06-01T09:33:00","2011-06-01T10:45:00","B7.5","S14E21",-348.626,-314.999
"2011-06-01T16:09:00","2011-06-01T16:16:00","2011-06-01T16:21:00","C1.6","S14E19",-303.182,-330.927
"2011-06-01T16:25:00","2011-06-01T16:31:00","2011-06-01T16:39:00","C2.9","S14E19",-303.181,-330.946
"2011-06-01T16:51:00","2011-06-01T17:00:00","2011-06-01T17:08:00","C4.1","S11E15",-248.952,-283.778
"2011-06-02T02:39:00","2011-06-02T02:44:00","2011-06-02T02:49:00","C1.2","S15E14",-227.861,-346.943
"2011-06-02T06:30:00","2011-06-02T06:31:00","2011-06-02T06:36:00","C1.4","S19E11",-177.421,-407.890
"2011-06-02T07:22:00","2011-06-02T07:31:00","2011-06-02T07:31:00","C2.2","S13E21",-336.280,-300.876
"2011-06-02T09:44:00","2011-06-02T09:47:00","2011-06-02T09:50:00","C2.7","S14E09",-153.942,-331.858
"2011-06-02T10:22:00","2011-06-02T10:28:00","2011-06-02T10:33:00","C1.8","N10E71",-894.288,150.732
"2011-06-03T09:58:00","2011-06-03T10:02:00","2011-06-03T10:06:00","B5.6","N12E58",-799.933,168.167
"2011-06-03T13:45:00","2011-06-03T13:48:00","2011-06-03T13:50:00","B4.0","S17W05",90.6576,-379.930
"2011-06-03T15:58:00","2011-06-03T16:17:00","2011-06-03T16:30:00","C2.5","S16W03",60.9624,-364.850
"2011-06-03T18:49:00","2011-06-03T18:53:00","2011-06-03T18:59:00","B4.3","S17W10",165.475,-380.359
"2011-06-03T22:19:00","2011-06-03T22:42:00","2011-06-03T22:58:00","C1.6","S15W07",122.506,-350.017
"2011-06-04T15:45:00","2011-06-04T15:46:00","2011-06-04T15:53:00","B6.2","S17W16",255.433,-366.737
"2011-06-04T16:32:00","2011-06-04T16:47:00","2011-06-04T17:00:00","B7.8","N24W03",46.9790,313.421
"2011-06-05T02:11:00","2011-06-05T02:14:00","2011-06-05T02:17:00","B3.5","S17W21",341.293,-367.552
"2011-06-06T00:40:00","2011-06-06T00:48:00","2011-06-06T01:05:00","B4.8","S14W39",588.183,-307.337
"2011-06-06T01:28:00","2011-06-06T01:30:00","2011-06-06T01:41:00","C1.2","S14W39",588.181,-307.383
"2011-06-06T05:24:00","2011-06-06T06:00:00","2011-06-06T06:25:00","B6.7","N23W25",379.133,310.202
"2011-06-06T08:51:00","2011-06-06T08:58:00","2011-06-06T09:03:00","B3.6","S15W40",607.572,-323.402
"2011-06-06T09:42:00","2011-06-06T09:46:00","2011-06-06T09:54:00","C1.0","S18W37",560.990,-369.639
"2011-06-06T13:15:00","2011-06-06T13:20:00","2011-06-06T13:28:00","B6.7","N23W27",407.233,309.596
"2011-06-06T14:28:00","2011-06-06T14:30:00","2011-06-06T14:36:00","B8.8","N23W29",434.845,309.475
"2011-06-06T15:02:00","2011-06-06T15:06:00","2011-06-06T15:10:00","B6.1","N23W29",434.843,309.434
"2011-06-06T19:23:00","2011-06-06T19:26:00","2011-06-06T19:30:00","B3.1","S19W43",622.818,-385.263
"2011-06-06T21:12:00","2011-06-06T21:15:00","2011-06-06T21:19:00","B3.7","S19W44",633.180,-385.337
"2011-06-07T06:16:00","2011-06-07T06:30:00","2011-06-07T06:41:00","M2.5","S18W50",701.508,-355.198
"2011-06-08T13:48:00","2011-06-08T13:53:00","2011-06-08T13:58:00","B3.0","S21W65",817.200,-385.748
"2011-06-08T16:37:00","2011-06-08T16:45:00","2011-06-08T16:51:00","B6.9","S23W67",813.036,-415.556
"2011-06-09T03:07:00","2011-06-09T03:15:00","2011-06-09T03:21:00","C1.8","S22W72",852.984,-385.115
"2011-06-09T03:40:00","2011-06-09T03:48:00","2011-06-09T03:58:00","C4.1","S24W73",843.210,-414.819
"2011-06-09T10:20:00","2011-06-09T10:28:00","2011-06-09T10:31:00","C1.0","S13E65",-849.126,-262.482
"2011-06-09T20:02:00","2011-06-09T21:00:00","2011-06-09T21:25:00","B4.2","N21W74",865.788,322.205
"2011-06-10T03:24:00","2011-06-10T03:28:00","2011-06-10T03:32:00","B2.0","S13E58",-795.876,-263.858
"2011-06-10T15:39:00","2011-06-10T15:44:00","2011-06-10T15:47:00","B2.3","N19W75",879.522,290.708
"2011-06-10T17:39:00","2011-06-10T17:45:00","2011-06-10T17:51:00","C2.9","S23W75",855.990,-399.322
"2011-06-10T22:19:00","2011-06-10T22:28:00","2011-06-10T22:35:00","B4.1","N21W77",871.548,337.571
"2011-06-11T07:15:00","2011-06-11T07:20:00","2011-06-11T07:23:00","B2.8","S13E42",-629.418,-282.929
"2011-06-11T08:39:00","2011-06-11T08:45:00","2011-06-11T08:49:00","B2.9","N20W80",887.490,322.914
"2011-06-11T15:53:00","2011-06-11T16:31:00","2011-06-11T17:25:00","B2.6","N18W79",898.194,291.718
"2011-06-11T19:13:00","2011-06-11T19:15:00","2011-06-11T19:23:00","B4.0","N19W79",892.950,307.342
"2011-06-11T22:49:00","2011-06-11T22:53:00","2011-06-11T23:00:00","B3.4","S10E31",-498.701,-253.357
"2011-06-12T00:39:00","2011-06-12T01:15:00","2011-06-12T02:24:00","B4.6","N12W58",799.106,159.282
"2011-06-12T02:28:00","2011-06-12T02:52:00","2011-06-12T03:25:00","B2.2","N16W58",787.302,223.901
"2011-06-12T04:00:00","2011-06-12T04:26:00","2011-06-12T05:05:00","B3.1","N17E79",-903.102,275.962
"2011-06-12T05:58:00","2011-06-12T06:37:00","2011-06-12T07:10:00","B2.4","N22E80",-875.598,353.629
"2011-06-12T17:03:00","2011-06-12T17:14:00","2011-06-12T17:22:00","B8.6","N16E79",-907.734,260.120
"2011-06-13T00:49:00","2011-06-13T00:55:00","2011-06-13T01:03:00","C1.2","N17E79",-903.024,275.903
"2011-06-13T03:17:00","2011-06-13T04:04:00","2011-06-13T04:40:00","B6.4","N14E79",-916.224,228.251
"2011-06-13T05:25:00","2011-06-13T05:45:00","2011-06-13T06:15:00","B8.7","N14E79",-916.218,228.245
"2011-06-13T06:12:00","2011-06-13T06:16:00","2011-06-13T06:18:00","B9.7","N17E79",-903.006,275.888
"2011-06-13T14:42:00","2011-06-13T14:45:00","2011-06-13T14:49:00","B5.4","N17E79",-902.976,275.864
"2011-06-13T15:44:00","2011-06-13T15:47:00","2011-06-13T15:55:00","B4.7","N16E79",-907.650,260.058
"2011-06-13T19:33:00","2011-06-13T19:37:00","2011-06-13T19:41:00","B5.3","N15E79",-910.170,243.537
"2011-06-13T20:16:00","2011-06-13T20:19:00","2011-06-13T20:23:00","B5.9","N17E77",-894.780,274.411
"2011-06-13T22:11:00","2011-06-13T22:19:00","2011-06-13T22:26:00","B7.1","N16E79",-907.628,260.041
"2011-06-14T00:12:00","2011-06-14T00:16:00","2011-06-14T00:22:00","B4.6","N16E79",-907.620,260.035
"2011-06-14T00:32:00","2011-06-14T00:41:00","2011-06-14T00:49:00","C1.8","N15E79",-912.024,244.152
"2011-06-14T02:04:00","2011-06-14T02:12:00","2011-06-14T02:20:00","B5.7","N16E79",-907.614,260.030
"2011-06-14T07:37:00","2011-06-14T07:45:00","2011-06-14T07:51:00","B3.0","N14E79",-916.122,228.178
"2011-06-14T08:25:00","2011-06-14T08:34:00","2011-06-14T08:50:00","B5.0","N14E79",-916.122,228.176
"2011-06-14T11:13:00","2011-06-14T11:29:00","2011-06-14T11:36:00","C2.2","N15E79",-911.982,244.124
"2011-06-14T13:19:00","2011-06-14T13:26:00","2011-06-14T13:32:00","B7.8","N14E78",-911.574,226.982
"2011-06-14T21:36:00","2011-06-14T21:47:00","2011-06-14T22:10:00","M1.3","N15E74",-896.950,225.433
"2011-06-15T11:41:00","2011-06-15T11:45:00","2011-06-15T11:50:00","C2.6","N15E69",-867.438,223.375
"2011-06-15T13:43:00","2011-06-15T13:46:00","2011-06-15T13:50:00","B7.9","N14E68",-865.776,206.998
"2011-06-15T14:19:00","2011-06-15T14:32:00","2011-06-15T14:45:00","C3.2","S11W16",266.455,-277.029
"2011-06-15T15:19:00","2011-06-15T15:25:00","2011-06-15T15:30:00","B8.3","S10W16",267.752,-261.243
"2011-06-15T17:13:00","2011-06-15T17:18:00","2011-06-15T17:27:00","B6.3","S10W17",282.987,-261.290
"2011-06-15T20:58:00","2011-06-15T21:02:00","2011-06-15T21:04:00","B7.5","S11W18",296.686,-277.325
"2011-06-16T03:55:00","2011-06-16T04:00:00","2011-06-16T04:07:00","B8.8","N16E58",-786.996,219.776
"2011-06-16T06:18:00","2011-06-16T06:23:00","2011-06-16T06:28:00","C1.2","S16E76",-897.756,-291.994
"2011-06-16T10:13:00","2011-06-16T10:22:00","2011-06-16T10:29:00","C7.1","N17E55",-757.866,234.784
"2011-06-16T11:56:00","2011-06-16T12:00:00","2011-06-16T12:08:00","C1.8","S16E76",-897.732,-291.992
"2011-06-16T15:37:00","2011-06-16T15:43:00","2011-06-16T15:48:00","C1.0","N14E54",-758.358,185.986
"2011-06-16T23:10:00","2011-06-16T23:16:00","2011-06-16T23:19:00","B6.3","N15E47",-685.608,200.039
"2011-06-16T23:24:00","2011-06-16T23:48:00","2011-06-17T00:08:00","B8.6","N18E48",-686.844,248.408
"2011-06-17T02:37:00","2011-06-17T02:41:00","2011-06-17T02:44:00","B6.0","N15E44",-652.464,199.142
"2011-06-17T06:41:00","2011-06-17T06:46:00","2011-06-17T06:54:00","B7.4","S17E74",-886.326,-309.755
"2011-06-17T11:55:00","2011-06-17T12:33:00","2011-06-17T12:45:00","B8.3","N16E39",-593.250,197.464
"2011-06-17T15:10:00","2011-06-17T15:19:00","2011-06-17T15:34:00","B5.8","S10W41",626.664,-244.021
"2011-06-17T16:07:00","2011-06-17T16:10:00","2011-06-17T16:12:00","B5.1","S12W40",609.126,-276.101
"2011-06-17T17:05:00","2011-06-17T17:12:00","2011-06-17T17:12:00","B4.7","S17E71",-870.450,-312.040
"2011-06-17T21:58:00","2011-06-17T22:06:00","2011-06-17T22:25:00","C1.0","S12W44",654.677,-275.364
"2011-06-17T22:32:00","2011-06-17T22:35:00","2011-06-17T22:38:00","B7.9","S10W45",671.850,-243.345
"2011-06-17T22:59:00","2011-06-17T23:00:00","2011-06-17T23:04:00","B6.7","S10W45",671.850,-243.368
"2011-06-17T23:37:00","2011-06-17T23:42:00","2011-06-17T23:49:00","C3.9","S10W46",682.638,-243.116
"2011-06-18T00:16:00","2011-06-18T00:21:00","2011-06-18T00:25:00","B8.6","N15E35",-544.678,179.618
"2011-06-18T00:54:00","2011-06-18T01:00:00","2011-06-18T01:04:00","B8.8","S10W45",671.844,-243.470
"2011-06-18T10:34:00","2011-06-18T10:42:00","2011-06-18T10:42:00","B4.8","S72W71",273.414,-932.598
"2011-06-18T22:18:00","2011-06-18T22:22:00","2011-06-18T22:27:00","B4.5","S15E54",-754.590,-304.490
"2011-06-18T23:16:00","2011-06-18T23:19:00","2011-06-18T23:23:00","B3.1","S14E52",-741.198,-289.552
"2011-06-19T02:23:00","2011-06-19T02:30:00","2011-06-19T02:34:00","B9.1","N18E19",-298.064,223.318
"2011-06-19T13:30:00","2011-06-19T13:36:00","2011-06-19T13:38:00","B8.4","S13W70",885.468,-250.241
"2011-06-19T15:17:00","2011-06-19T15:22:00","2011-06-19T15:24:00","C4.7","S13W71",889.116,-249.845
"2011-06-19T15:54:00","2011-06-19T15:57:00","2011-06-19T16:00:00","B6.5","N15E14",-224.313,173.195
"2011-06-19T15:49:00","2011-06-19T16:28:00","2011-06-19T17:10:00","C1.5","S17E48",-686.557,-353.717
"2011-06-19T16:03:00","2011-06-19T16:37:00","2011-06-19T16:53:00","C1.5","S18E49",-696.114,-353.388
"2011-06-20T01:24:00","2011-06-20T01:27:00","2011-06-20T01:31:00","B3.5","S13W70",881.514,-250.889
"2011-06-20T06:03:00","2011-06-20T06:07:00","2011-06-20T06:10:00","B4.0","S14W74",896.598,-264.133
"2011-06-21T01:02:00","2011-06-21T03:25:00","2011-06-21T04:00:00","C7.7","N17W09",143.875,202.590
"2011-06-22T04:53:00","2011-06-22T04:58:00","2011-06-22T05:04:00","B2.8","N19W22",341.193,234.290
"2011-06-23T02:10:00","2011-06-23T02:13:00","2011-06-23T02:17:00","B2.8","S16E15",-245.395,-352.500
"2011-06-23T12:36:00","2011-06-23T12:40:00","2011-06-23T12:43:00","B5.7","N18W46",665.340,239.396
"2011-06-23T14:01:00","2011-06-23T14:07:00","2011-06-23T14:16:00","B4.3","N19W47",672.534,255.643
"2011-06-23T22:29:00","2011-06-23T22:33:00","2011-06-23T22:37:00","B3.4","N19W51",709.032,272.683
"2011-06-24T15:42:00","2011-06-24T15:49:00","2011-06-24T15:53:00","B4.4","N17W60",802.447,244.799
"2011-06-24T20:42:00","2011-06-24T20:45:00","2011-06-24T20:47:00","B3.1","N17W62",816.727,245.627
"2011-06-25T10:15:00","2011-06-25T10:16:00","2011-06-25T10:20:00","B4.3","N17W64",829.991,246.221
"2011-06-27T06:30:00","2011-06-27T06:33:00","2011-06-27T06:37:00","B7.5","N19W79",891.925,306.242
"2011-06-27T12:13:00","2011-06-27T12:15:00","2011-06-27T12:20:00","B3.2","N15E79",-911.156,243.290
"2011-06-27T15:28:00","2011-06-27T15:30:00","2011-06-27T15:42:00","B6.6","N15E79",-911.154,243.282
"2011-06-28T00:27:00","2011-06-28T01:07:00","2011-06-28T02:05:00","B6.5","N22W79",874.614,352.428
"2011-06-28T06:44:00","2011-06-28T06:46:00","2011-06-28T06:47:00","B3.2","N15E71",-876.966,233.191
"2011-06-28T13:05:00","2011-06-28T13:15:00","2011-06-28T13:21:00","B9.6","N22W79",874.596,352.390
"2011-06-28T18:46:00","2011-06-28T19:10:00","2011-06-28T19:50:00","B3.2","N23W79",868.290,367.576
"2011-06-29T00:20:00","2011-06-29T00:32:00","2011-06-29T00:57:00","B7.3","S17W73",881.433,-313.294
"2011-06-29T09:47:00","2011-06-29T09:53:00","2011-06-29T09:59:00","B5.5","S16W65",838.758,-306.440
"2011-06-29T17:01:00","2011-06-29T17:05:00","2011-06-29T17:07:00","B2.3","N19W11",188.361,235.338
"2011-06-29T19:48:00","2011-06-29T19:52:00","2011-06-29T20:02:00","B2.5","N19E56",-754.189,268.910
"2011-06-30T22:10:00","2011-06-30T22:15:00","2011-06-30T22:20:00","B3.5","N16E37",-562.908,209.382
"2011-07-01T06:12:00","2011-07-01T06:15:00","2011-07-01T06:17:00","B2.2","N16E32",-500.339,190.505
"2011-07-01T07:14:00","2011-07-01T07:15:00","2011-07-01T07:21:00","B5.3","N17E31",-484.638,206.170
"2011-07-01T08:28:00","2011-07-01T08:30:00","2011-07-01T08:36:00","B3.7","N16E30",-473.185,189.530
"2011-07-01T12:34:00","2011-07-01T12:40:00","2011-07-01T12:40:00","B4.1","N16W05",96.0930,183.047
"2011-07-01T21:05:00","2011-07-01T21:11:00","2011-07-01T21:17:00","B2.4","N16E23",-373.775,186.132
"2011-07-02T11:17:00","2011-07-02T11:21:00","2011-07-02T11:25:00","B1.7","N18W47",672.312,244.745
"2011-07-02T23:06:00","2011-07-02T23:10:00","2011-07-02T23:13:00","B3.7","N18W22",355.719,216.328
"2011-07-03T00:01:00","2011-07-03T00:13:00","2011-07-03T00:24:00","B9.5","N15W25",404.510,168.776
"2011-07-03T05:52:00","2011-07-03T06:31:00","2011-07-03T06:42:00","B2.6","N18W26",411.118,233.321
"2011-07-03T08:01:00","2011-07-03T08:07:00","2011-07-03T08:07:00","B2.0","N17W28",441.277,217.921
"2011-07-03T09:33:00","2011-07-03T09:40:00","2011-07-03T09:47:00","B4.8","N17W27",427.332,217.423
"2011-07-03T10:54:00","2011-07-03T11:00:00","2011-07-03T11:06:00","C2.1","N17W28",441.277,217.736
"2011-07-03T12:34:00","2011-07-03T12:42:00","2011-07-03T12:48:00","B4.8","N17W29",455.086,218.043
"2011-07-03T15:02:00","2011-07-03T15:15:00","2011-07-03T15:18:00","B7.8","N17W30",468.754,218.315
"2011-07-04T12:48:00","2011-07-04T12:52:00","2011-07-04T12:56:00","B2.5","N16W72",880.710,247.588
"2011-07-04T16:53:00","2011-07-04T16:56:00","2011-07-04T16:58:00","B1.7","N17W77",895.788,269.307
"2011-07-04T20:24:00","2011-07-04T20:27:00","2011-07-04T20:29:00","B1.5","N17W19",311.398,212.313
"2011-07-04T23:12:00","2011-07-04T23:15:00","2011-07-04T23:17:00","B2.7","N18W22",353.878,229.160
"2011-07-05T00:18:00","2011-07-05T00:23:00","2011-07-05T00:26:00","B2.9","N15W78",907.986,239.317
"2011-07-05T00:45:00","2011-07-05T00:48:00","2011-07-05T00:50:00","B1.6","N17W23",370.278,213.346
"2011-07-05T09:56:00","2011-07-05T10:00:00","2011-07-05T10:03:00","B1.8","N16W79",906.642,258.674
"2011-07-05T21:48:00","2011-07-05T21:56:00","2011-07-05T22:20:00","B2.7","N17W29",455.088,214.444
